date,BTC,ETH,SOL,BNB,XRP,USDC,DAI,SP500,NASDAQ,GOLD,DXY
2019-10-26,9230,179.49,,18.9501,0.29351,0.9977,1.00668,,,,
2019-10-27,9529.93,183.75,,19.2888,0.29818,0.9972,1.0023,,,,97.764
2019-10-28,9205.14,181.72,,19.939,0.29447,0.998,1.00816,3039.42,8325.99,140.64,97.69
2019-10-29,9407.62,190.46,,20.7452,0.30192,0.9981,0.99847,3036.89,8276.85,140.25,97.646
2019-10-30,9154.72,183.13,,20.052,0.29471,0.9992,1.00353,3046.77,8303.98,141.02,97.352
2019-10-31,9140.85,182.18,,19.9099,0.29452,0.9988,1.00752,3037.56,8292.36,142.43,97.239
2019-11-01,9231.61,182.85,,19.9999,0.29146,0.9987,1.00489,3066.91,8386.4,142.56,
2019-11-02,9289.52,182.91,,20.1745,0.29456,0.9986,1.00288,,,,
2019-11-03,9194.71,181.54,,20.1874,0.29024,0.9991,1.00679,,,,97.505
2019-11-04,9393.35,185.71,,20.6139,0.29863,0.9981,1.003,3078.27,8433.2,142.15,
2019-11-05,9308.66,188.68,,20.6588,0.30061,0.9991,1.00377,3074.62,8434.68,139.85,97.983
2019-11-06,9339.05,191.16,,20.7,0.31009,1.0001,1.00352,3076.78,8410.63,140.45,97.952
2019-11-07,9216.2,186.68,,20.4208,0.29061,1.0011,1.00596,3085.18,8434.52,138.27,98.143
2019-11-08,8773.73,183.74,,19.646,0.27547,1.0014,1.00781,3093.08,8475.31,137.39,98.353
2019-11-09,8809.41,184.89,,19.6999,0.2799,1.0005,1.00679,,,,
2019-11-10,9039.47,188.96,,20.4333,0.27894,1.0003,1.00156,,,,98.2
2019-11-11,8733.27,184.98,,20.0888,0.27423,1.0015,1.00804,3087.01,8464.28,137.06,
2019-11-12,8821.94,187.09,,20.9798,0.27222,1.0008,1.00079,3091.84,8486.09,137.43,98.309
2019-11-13,8777.12,188.11,,21.3846,0.27202,1.0014,1.00801,3094.04,8482.1,137.98,98.373
2019-11-14,8646.68,184.92,,21.3166,0.26795,1.0024,1.0075,3096.63,8479.02,138.56,98.163
2019-11-15,8471.73,180,,20.2735,0.26069,1.0019,1.00561,3120.46,8540.83,138.21,97.999
2019-11-16,8491.02,182.37,,20.1631,0.26218,1.0013,1.00509,,,,
2019-11-17,8502.4,183.82,,20.194,0.26311,1.0003,1.00619,,,,97.794
2019-11-18,8187.17,178.2,,19.0817,0.25179,1.0019,1.00678,3122.03,8549.94,138.62,
2019-11-19,8133.64,175.94,,18.4997,0.25398,1.0014,1.00443,3120.18,8570.66,138.69,97.856
2019-11-20,8098.01,174.72,,18.0826,0.25014,1.0023,1.00763,3108.46,8526.73,138.76,97.934
2019-11-21,7627.74,161.01,,16.7985,0.24345,1.0011,1.00191,3103.54,8506.21,138,97.993
2019-11-22,7268.23,149.56,,15.485,0.23,0.9989,1.01449,3110.29,8519.88,137.74,98.27
2019-11-23,7311.57,151.84,,16.232,0.23407,0.9985,1.0001,,,,
2019-11-24,6903.28,139.96,,14.9964,0.21989,0.9996,1.00024,,,,98.323
2019-11-25,7109.57,145.69,,15.1457,0.21731,0.9987,1.01026,3133.64,8632.49,137.08,
2019-11-26,7156.14,147.47,,15.3564,0.2206,0.9992,1.00719,3140.52,8647.93,137.74,98.252
2019-11-27,7508.52,152.62,,16.0888,0.224,0.9989,1.0005,3153.63,8705.18,137.01,98.37
2019-11-28,7419.49,150.72,,15.5333,0.22313,0.999,1.0021,,,,
2019-11-29,7739.68,154.57,,16.2281,0.22998,0.999,1.00031,3140.98,8665.47,137.86,98.273
2019-11-30,7541.89,151.37,,15.7118,0.2255,0.9995,1.00036,,,,
2019-12-01,7390.89,150.73,,15.4297,0.22477,0.9988,1.002,,,,97.856
2019-12-02,7294.28,148.65,,15.1288,0.21914,0.9992,0.99872,3113.87,8567.99,137.79,
2019-12-03,7292.71,147.17,,15.2542,0.21951,0.9991,0.99802,3093.2,8520.64,139.11,97.737
2019-12-04,7194.32,145.38,,15.1,0.2139,0.9999,0.99914,3112.76,8566.67,138.92,97.648
2019-12-05,7389,148.1,,15.6555,0.22118,0.9993,0.99791,3117.43,8570.7,139,97.41
2019-12-06,7527.47,148.45,,15.6666,0.22546,0.9985,0.9927,3145.91,8656.53,137.62,97.7
2019-12-07,7488.21,147.14,,15.6067,0.22699,0.9986,0.99299,,,,
2019-12-08,7510.11,150.44,,15.6121,0.22909,0.9988,0.99253,,,,97.644
2019-12-09,7338.64,147.38,,15.3284,0.22445,0.9999,1.00197,3135.96,8621.83,137.58,
2019-12-10,7224.13,145.56,,14.8088,0.22256,1.0003,0.99968,3132.52,8616.18,137.97,97.413
2019-12-11,7210,143.39,,14.78,0.22093,1.0011,1.00265,3141.63,8654.05,138.92,97.078
2019-12-12,7198.08,144.87,,14.7238,0.21837,1.001,1.00414,3168.57,8717.32,138.43,97.397
2019-12-13,7258.48,144.8,,14.8555,0.22054,1.0006,0.99998,3168.8,8734.88,139.05,97.172
2019-12-14,7064.05,141.79,,14.3888,0.21605,1.0006,0.9999,,,,
2019-12-15,7118.59,142.46,,14.3949,0.21735,1.0008,0.99701,,,,97.019
2019-12-16,6891.72,132.73,,13.4544,0.2055,1.0023,0.99443,3191.45,8814.23,139.04,
2019-12-17,6623.82,121.88,,12.381,0.1831,1.0011,1.00173,3192.52,8823.36,139.01,97.222
2019-12-18,7277.83,132.78,,13.6158,0.19573,0.9992,0.99482,3191.14,8827.73,139.02,97.4
2019-12-19,7150.3,128.1,,13.3441,0.1878,1.0006,1.00151,3205.37,8887.22,139.38,97.379
2019-12-20,7187.83,128.19,,13.5,0.19521,0.9999,0.99776,3221.22,8924.96,139.52,97.69
2019-12-21,7132.75,126.99,,13.2933,0.19143,0.9998,0.99777,,,,
2019-12-22,7501.44,132.09,,13.7798,0.19649,0.9988,0.99555,,,,97.658
2019-12-23,7317.09,127.8,,13.2998,0.18953,1.0004,0.99636,3224.01,8945.65,139.95,
2019-12-24,7255.77,127.75,,13.3369,0.19077,1.001,0.99669,3223.38,8952.88,141.27,97.654
2019-12-25,7204.63,125.09,,13.0666,0.18852,1.0014,0.99902,,,,
2019-12-26,7202,125.58,,13.1414,0.18923,1.0017,0.9965,3239.91,9022.39,142.38,97.534
2019-12-27,7254.74,126.29,,13.2888,0.19003,1.0016,0.99934,3240.02,9006.62,142.33,96.919
2019-12-28,7316.14,128.11,,13.6779,0.1932,1.0019,1,,,,
2019-12-29,7388.24,134.36,,14.104,0.19653,1.0011,1.00088,,,,96.74
2019-12-30,7246,131.59,,13.8597,0.19326,1.0033,0.99775,3221.29,8945.99,142.63,
2019-12-31,7195.23,129.16,,13.7161,0.19295,1.0036,0.99616,3230.78,8972.6,142.9,96.389
2020-01-01,7200.85,130.77,,13.7184,0.19305,1.0035,0.99766,,,,
2020-01-02,6965.71,127.19,,13.0105,0.1875,1.0027,1.00059,3257.85,9092.19,143.95,96.846
2020-01-03,7344.96,134.35,,13.6474,0.19338,1.0011,0.99913,3234.85,9020.77,145.86,96.838
2020-01-04,7354.11,134.2,,13.8092,0.19305,1.0008,0.99859,,,,
2020-01-05,7358.75,135.37,,14.0532,0.19453,1.001,0.99882,,,,96.671
2020-01-06,7758,144.15,,14.9471,0.2231,0.9999,0.9964,3246.28,9071.46,147.39,
2020-01-07,8145.28,142.8,,15.0226,0.21335,0.9991,0.99255,3237.18,9068.58,147.97,97.005
2020-01-08,8055.98,140.72,,14.5334,0.2075,1.001,1.0018,3253.05,9129.24,146.86,97.299
2020-01-09,7817.76,137.74,,14.3978,0.20373,1.0007,1.0049,3274.7,9203.43,146.03,97.45
2020-01-10,8197.02,144.84,,15.07,0.21284,1.0008,1.00063,3265.35,9178.86,146.91,97.356
2020-01-11,8020.01,142.38,,14.9177,0.21121,1.0005,0.99951,,,,
2020-01-12,8184.98,146.54,,15.3366,0.21539,1.0003,0.99973,,,,97.345
2020-01-13,8110.34,143.58,,15.1736,0.21134,1.0008,0.99859,3288.13,9273.93,145.82,
2020-01-14,8810.01,165.64,,16.6371,0.23464,0.9997,1.00005,3283.15,9251.33,145.69,97.372
2020-01-15,8821.41,166.4,,17.6655,0.23367,1.0013,0.99843,3289.29,9258.7,146.54,97.229
2020-01-16,8720.01,164.21,,17.0333,0.229,1.0014,0.99774,3316.81,9357.13,146.31,97.32
2020-01-17,8913.28,169.85,,18.0724,0.23921,1.0017,0.99822,3329.62,9388.94,146.58,97.606
2020-01-18,8915.96,174.14,,17.8088,0.24357,1.0009,0.996,,,,
2020-01-19,8701.7,166.79,,17.388,0.23558,1.0007,0.995,,,,
2020-01-20,8642.35,166.87,,17.3235,0.23314,1.0018,0.9974,,,,
2020-01-21,8736.03,169.49,,18.1166,0.23726,1.0017,0.99525,3320.79,9370.81,146.74,97.531
2020-01-22,8682.36,168.07,,17.8344,0.23733,1.0029,0.99748,3321.75,9383.77,146.79,97.527
2020-01-23,8404.52,162.81,,17.0524,0.22586,1.0026,1.00056,3325.54,9402.48,147.12,97.693
2020-01-24,8439,162.54,,17.1148,0.22222,1.002,1.00091,3295.47,9314.91,147.98,97.853
2020-01-25,8340.58,160.35,,16.9555,0.21946,1.0022,0.9997,,,,
2020-01-26,8615,167.86,,17.499,0.23131,1.0024,1.00143,,,,97.956
2020-01-27,8907.57,170.08,,17.67,0.23077,1.0017,1.00318,3243.63,9139.31,148.99,
2020-01-28,9374.21,175.64,,18.0662,0.23906,0.9997,0.99652,3276.24,9269.68,147.66,98.018
2020-01-29,9301.53,173.72,,17.9134,0.23539,1.0016,0.99885,3273.4,9275.16,148.46,97.991
2020-01-30,9513.21,184.69,,18.5555,0.24376,1.0013,1.00148,3283.66,9298.93,148.47,97.867
2020-01-31,9352.89,179.99,,18.2644,0.23946,1.0016,1.00139,3225.52,9150.94,149.33,97.39
2020-02-01,9384.61,183.6,,18.2752,0.24141,1.0012,0.99827,,,,
2020-02-02,9331.51,188.44,,18.4333,0.25093,1.0014,1.00374,,,,97.8
2020-02-03,9292.24,189.69,,18.46,0.25453,1.0014,1.00037,3248.92,9273.4,148.36,
2020-02-04,9197.02,188.91,,18.1778,0.26737,1.0034,1.0014,3297.59,9467.97,146.43,97.961
2020-02-05,9612.04,203.78,,19.262,0.27774,1.0003,1.00136,3334.69,9508.68,146.61,98.301
2020-02-06,9772,213.19,,20.6675,0.28325,1.0022,1.00288,3345.78,9572.15,147.4,98.496
2020-02-07,9813.73,223.33,,22.0555,0.27953,1.0011,1.00179,3327.71,9520.51,147.79,98.684
2020-02-08,9895.05,223.05,,21.7888,0.27735,0.9994,0.99955,,,,
2020-02-09,10151.75,228.49,,24.38,0.28257,0.9993,0.9985,,,,98.832
2020-02-10,9851.83,222.89,,25.1465,0.27338,1.0004,1.00169,3352.09,9628.39,148.17,
2020-02-11,10223.08,236.69,,25.6963,0.281,0.9956,0.99444,3357.75,9638.94,147.66,98.721
2020-02-12,10326.46,265.74,,26.4243,0.30427,0.9977,0.99775,3379.45,9725.96,147.54,99.049
2020-02-13,10229.63,268.32,,25.4579,0.32709,1.0002,1.00092,3373.94,9711.97,148.38,99.067
2020-02-14,10344.36,285.15,,26.3547,0.33594,0.998,0.9962,3380.16,9731.18,149,99.124
2020-02-15,9904.72,264.88,,24.2576,0.30729,1.0001,0.99696,,,,
2020-02-16,9917.27,258.85,,23.3193,0.29224,0.9993,0.99558,,,,
2020-02-17,9706,267.85,,23.4555,0.28736,0.9995,0.99943,,,,
2020-02-18,10164.71,282.61,,24.0821,0.29827,0.9977,0.9979,3370.29,9732.74,150.91,99.44
2020-02-19,9593.79,258.45,,22.3709,0.27466,0.9998,0.99668,3386.15,9817.18,151.79,99.705
2020-02-20,9596.42,256.96,,22.1626,0.2709,0.9993,0.99914,3373.23,9750.96,152.41,99.865
2020-02-21,9677.05,265.27,,22.1888,0.27418,0.9984,0.99956,3337.75,9576.59,154.7,99.262
2020-02-22,9650.86,261.57,,21.9689,0.27468,0.9984,0.99763,,,,
2020-02-23,9936.4,274.48,,22.8452,0.28298,0.997,0.99982,,,,99.359
2020-02-24,9656.13,265.52,,22.0965,0.2704,1.0002,1.0003,3225.89,9221.28,156.09,
2020-02-25,9315.84,246.67,,20.3193,0.25209,1.0009,1.0019,3128.21,8965.61,153.3,98.968
2020-02-26,8785.25,223.93,,18.7441,0.22915,1.0008,1.00241,3116.39,8980.77,153.97,98.996
2020-02-27,8823.21,227.79,,19.2,0.2385,1.0008,1.00705,2978.76,8566.48,154,98.508
2020-02-28,8692.91,226.76,,18.9838,0.23663,0.9986,1.00551,2954.22,8567.37,148.38,98.132
2020-02-29,8523.61,217.21,,19.23,0.22892,0.9999,1.00532,,,,
2020-03-01,8531.88,217.81,,18.902,0.22696,1.0009,1.012,,,,97.36
2020-03-02,8915.24,231.97,,19.9289,0.23958,0.9994,1.00069,3090.23,8952.16,149.2,
2020-03-03,8760.07,223.91,,19.6882,0.23428,1,1.00186,3003.37,8684.09,153.89,97.153
2020-03-04,8750.87,224.26,,19.95,0.23453,0.9994,1.00019,3130.12,9018.09,154.16,97.336
2020-03-05,9054.68,228.38,,20.7462,0.23909,0.9985,1.0046,3023.94,8738.6,157.49,96.82
2020-03-06,9131.88,244.88,,21.3389,0.24477,0.9977,0.99869,2972.37,8575.62,157.55,95.951
2020-03-07,8886.66,237.23,,20.25,0.23622,0.9989,1.0015,,,,
2020-03-08,8033.31,199.43,,16.894,0.20385,1,1.00141,,,,94.895
2020-03-09,7929.87,202.81,,16.5888,0.20952,1.0002,1.00829,2746.56,7950.68,157.81,96.414
2020-03-10,7894.56,200.7,,16.8671,0.21185,1.0001,1.00627,2882.23,8344.25,154.48,96.507
2020-03-11,7934.52,194.61,,16.5705,0.20813,0.9994,1.01213,2741.38,7952.05,153.93,97.468
2020-03-12,4800,107.82,,9.2566,0.13549,1.0005,1.05547,2480.64,7201.8,147.79,98.749
2020-03-13,5578.6,134.06,,10.9204,0.15872,0.9921,1.006,2711.02,7874.88,143.28,
2020-03-14,5172.06,122.54,,10.1487,0.14588,1.0017,1.02783,,,,
2020-03-15,5361.3,123.78,,10.3898,0.15308,1.0026,1.04284,,,,98.069
2020-03-16,5028.97,111.02,,9.4285,0.14102,0.9984,1.0317,2386.13,6904.59,141.64,99.575
2020-03-17,5312.64,115.67,,10.2576,0.14694,0.9967,1.01874,2529.19,7334.78,143.56,101.16
2020-03-18,5393.04,118.11,,10.3866,0.1476,0.9964,1.01954,2398.1,6989.84,140.7,102.755
2020-03-19,6162.37,136.3,,12.2597,0.1646,0.9973,1.01891,2409.39,7150.58,138.04,102.817
2020-03-20,6208.36,133.48,,11.9147,0.15695,0.9998,1.0268,2304.92,6879.52,140.11,
2020-03-21,6186.98,132.66,,12.1,0.15797,0.999,1.02091,,,,
2020-03-22,5816.19,122.32,,11.167,0.14776,0.9993,1.02529,,,,102.487
2020-03-23,6467.31,135.92,,12.1887,0.15854,0.9959,1.0296,2237.4,6860.67,146.3,102.039
2020-03-24,6744.72,138.42,,12.426,0.16225,0.9969,1.02933,2447.33,7417.86,153.4,101.05
2020-03-25,6677.43,136.1,,12.3251,0.16168,0.9977,1.02101,2475.56,7384.3,151.3,99.352
2020-03-26,6737.36,138.4,,13.199,0.17593,0.9964,1.01117,2630.07,7797.54,153.24,98.365
2020-03-27,6359.11,131.33,,12.3354,0.17269,0.999,1.02428,2541.47,7502.38,152.25,
2020-03-28,6236.65,130.98,,12.1888,0.17543,0.9979,1.02241,,,,
2020-03-29,5881.42,124.5,,11.3008,0.16278,1.0004,1.02902,,,,99.181
2020-03-30,6394.38,132.06,,12.1365,0.17112,0.9983,1.0153,2626.65,7774.15,152.92,99.048
2020-03-31,6410.44,132.72,,12.5451,0.17353,0.9978,1.01493,2584.59,7700.1,148.05,99.673
2020-04-01,6642.92,135.69,,12.72,0.17494,0.9969,1.02017,2470.5,7360.58,149.45,100.18
2020-04-02,6794.09,141.28,,13.0166,0.17828,0.9994,1.01685,2526.9,7487.31,151.9,100.576
2020-04-03,6734.1,141.31,,13.3615,0.17957,0.9991,1.01398,2488.65,7373.08,152.65,
2020-04-04,6856.99,144.1,,13.7606,0.18114,0.9977,1.00918,,,,
2020-04-05,6772.78,142.68,,13.6888,0.17925,0.9988,1.01367,,,,100.685
2020-04-06,7329.9,171.32,,15.1989,0.19803,0.9984,1.0151,2663.68,7913.24,156.88,99.9
2020-04-07,7197.32,164.63,,14.7266,0.19285,0.9999,1.04267,2659.41,7887.26,156.04,100.119
2020-04-08,7361.28,173.11,,15.0888,0.20192,0.9987,1.018,2749.98,8090.9,154.65,99.517
2020-04-09,7283.54,169.52,,15.0096,0.19829,0.9989,1.01906,2789.82,8153.58,158.69,
2020-04-10,6858.92,157.81,,13.72,0.18758,0.9985,1.01745,,,,
2020-04-11,6876.83,158.33,,13.807,0.1885,0.9985,1.02,,,,
2020-04-12,6903.79,158.59,,14.2808,0.18939,0.9988,1.01445,,,,99.348
2020-04-13,6837.91,156.29,,15.0277,0.18763,0.9976,1.0196,2761.63,8192.42,161.41,98.887
2020-04-14,6868.7,158.45,,15.6148,0.18613,0.9991,1.01875,2846.06,8515.74,162.68,99.461
2020-04-15,6621.24,152.73,,14.5755,0.1805,0.9997,1.01927,2783.36,8393.18,161.85,100.025
2020-04-16,7101.94,172.29,,15.7394,0.19053,0.9984,1.0204,2799.55,8532.36,161.71,99.782
2020-04-17,7027.55,170.69,,15.64,0.18863,0.9991,1.01874,2874.56,8650.14,158.57,
2020-04-18,7248.6,187.4,,16.6137,0.19544,0.9984,1.0181,,,,
2020-04-19,7120.74,180.03,,16.0683,0.18901,0.9986,1.00942,,,,99.955
2020-04-20,6826.83,170.2,,14.9892,0.18151,0.9986,1.01305,2823.16,8560.73,159.7,100.258
2020-04-21,6841.37,170.74,,15.1283,0.18341,0.9983,1.00933,2736.56,8263.23,158.61,100.388
2020-04-22,7125.14,182.7,,15.7104,0.18804,0.999,1.01299,2799.31,8495.38,161.73,100.433
2020-04-23,7482.39,185.51,,16.034,0.1926,0.999,1.01551,2797.8,8494.75,163.34,100.38
2020-04-24,7505,187.59,,15.9319,0.19325,0.9991,1.01043,2836.74,8634.52,162.64,
2020-04-25,7538.67,194.21,,16.2283,0.19418,0.9991,1.01201,,,,
2020-04-26,7693.1,197.38,,16.3588,0.19618,0.9986,1.00785,,,,100.041
2020-04-27,7774.62,196.34,,16.4229,0.19747,0.998,1.01129,2878.48,8730.16,161.56,99.865
2020-04-28,7738.98,196.24,,16.34,0.21416,0.998,1.01059,2863.39,8607.73,160.84,99.565
2020-04-29,8778.57,215.36,,17.3667,0.22648,0.9991,1.0122,2939.51,8914.71,161.73,99.016
2020-04-30,8620,206.08,,16.9542,0.21135,0.9994,1.01648,2912.43,8889.55,158.8,99.079
2020-05-01,8826.96,212.02,,17.466,0.21786,0.9993,1.01475,2830.71,8604.95,159.78,
2020-05-02,8972.05,213.9,,17.5333,0.22369,0.9988,1.01192,,,,
2020-05-03,8894.16,209.86,,17.1071,0.21936,0.999,1.00667,,,,99.484
2020-05-04,8871.96,206.48,,17.0074,0.21776,0.9984,1.00487,2842.74,8710.71,160.34,99.709
2020-05-05,9021.83,205.29,,16.8886,0.21688,0.9992,1.00415,2868.44,8809.12,161.02,100.091
2020-05-06,9142.92,198.97,,16.3743,0.21158,0.999,1.00307,2848.42,8854.39,158.95,99.889
2020-05-07,9986.4,212,,17.0003,0.21862,0.9983,1.00172,2881.19,8979.66,161.39,99.734
2020-05-08,9800.01,211.31,,17.1371,0.21865,0.9994,1.00297,2929.8,9121.32,160.42,
2020-05-09,9539.4,210.07,,16.7751,0.21642,1,1.00591,,,,
2020-05-10,8722.77,187.54,,15.3506,0.19702,0.9995,1.00249,,,,100.236
2020-05-11,8561.52,185.73,,15.0811,0.19254,0.9991,1.00807,2930.32,9192.34,159.42,99.933
2020-05-12,8810.79,189.76,,15.7892,0.19711,0.9993,1.00507,2870.12,9002.55,160.04,100.242
2020-05-13,9309.37,199.58,,16.2164,0.20177,0.9986,1.00711,2820,8863.17,161.58,100.466
2020-05-14,9791.98,203.29,,16.3777,0.20386,0.9996,1.00288,2852.5,8943.72,163.01,100.402
2020-05-15,9316.42,194.86,,15.7222,0.19818,1.0009,1.00677,2863.7,9014.56,163.93,
2020-05-16,9381.27,200.45,,16.058,0.19969,1.0002,1.0081,,,,
2020-05-17,9680.04,207,,16.2959,0.20131,1.0004,1.0078,,,,99.665
2020-05-18,9733.93,214.91,,16.6299,0.20543,1.0005,1.00542,2953.91,9234.83,162.69,99.371
2020-05-19,9775.53,214.58,,17.2098,0.20496,0.9997,1.00322,2922.94,9185.1,164.26,99.124
2020-05-20,9511.43,209.98,,16.8998,0.20179,1.0004,1.00281,2971.61,9375.78,164.65,99.37
2020-05-21,9068.65,198.74,,16.0888,0.19434,1.0009,1.00287,2948.51,9284.88,162.25,99.863
2020-05-22,9170,207.36,,16.5864,0.20034,1,1.0027,2955.45,9324.59,163.21,
2020-05-23,9179.15,206.6,,16.48,0.19883,0.9999,1.00373,,,,
2020-05-24,8720.34,199.9,,15.9624,0.19256,1.0005,1.00415,,,,
2020-05-25,8900.35,204.15,,16.3807,0.19622,1.0002,1.00334,,,,98.908
2020-05-26,8841.18,200.89,,16.2159,0.19372,1.0003,1.00308,2991.77,9340.22,160.89,99.062
2020-05-27,9204.07,208.29,,16.47,0.19791,1.0001,1.00276,3036.13,9412.36,161.18,98.383
2020-05-28,9575.89,220.21,,17.0772,0.20052,0.9998,1.0019,3029.73,9368.99,161.72,98.344
2020-05-29,9427.07,220.67,,17.0031,0.19759,1.0003,1.00284,3044.31,9489.87,162.91,
2020-05-30,9697.72,243.66,,17.7277,0.20701,0.9998,0.99956,,,,
2020-05-31,9448.27,231.57,,17.0916,0.20245,1.0007,1.00078,,,,97.83
2020-06-01,10200.77,248.23,,17.9477,0.211,0.9992,1.00344,3055.73,9552.05,163.66,97.673
2020-06-02,9518.04,237.71,,17.2669,0.20301,1,1.00058,3080.82,9608.37,162.6,97.276
2020-06-03,9666.24,244.52,,17.5779,0.2041,1.0001,1.0016,3122.87,9682.91,159.6,96.677
2020-06-04,9789.06,243.21,,17.517,0.20427,1.0001,1.0038,3112.35,9615.81,161.28,96.937
2020-06-05,9621.16,240.03,,17.6914,0.20274,1.0007,1.00419,3193.93,9814.08,158.01,
2020-06-06,9666.3,241.94,,17.5511,0.20361,1.0001,1.00442,,,,
2020-06-07,9746.99,244.56,,17.4135,0.20329,0.9995,1.00071,,,,96.618
2020-06-08,9782.01,246.4,,17.4489,0.20403,0.9995,1.00104,3232.39,9924.74,159.72,96.324
2020-06-09,9772.43,243.8,,17.3733,0.20127,0.9995,1.0027,3207.18,9953.75,161.26,95.959
2020-06-10,9885,247.78,,17.406,0.20266,0.9994,1.0059,3190.14,10020.35,163.57,96.733
2020-06-11,9280.4,230.51,,16.2298,0.18817,1.0012,1.00735,3002.1,9492.73,162.39,97.319
2020-06-12,9465.13,237.55,,16.6377,0.19307,1.0002,1.00072,3041.31,9588.81,162.62,
2020-06-13,9473.34,238.11,,16.8101,0.19234,0.9998,1.00001,,,,
2020-06-14,9342.1,231.77,,16.5729,0.19022,1.0009,1.01444,,,,96.706
2020-06-15,9426.02,230.86,,16.377,0.19238,0.9997,1.00734,3066.59,9726.02,162.33,96.958
2020-06-16,9525.59,235.3,,16.4329,0.19238,1.0004,1.00397,3124.74,9895.87,162.25,97.158
2020-06-17,9465.14,233.82,,16.3983,0.19315,1.001,1.00918,3113.49,9910.53,162.56,97.421
2020-06-18,9386.32,231.27,,16.1608,0.18975,1.0012,1.0093,3115.34,9943.05,162.24,97.623
2020-06-19,9310.23,229,,15.9512,0.18722,1.0017,1.00832,3097.74,9946.12,164.03,
2020-06-20,9358.95,228.89,,16.059,0.18792,1.0004,1.00749,,,,
2020-06-21,9294.69,228.04,,15.9775,0.18602,1.0015,1.00507,,,,97.039
2020-06-22,9685.69,243.13,,16.5051,0.18928,1,1.00547,3117.86,10056.47,165.09,96.646
2020-06-23,9624.89,243.14,,16.3898,0.18889,1.0005,1.0066,3131.29,10131.37,166.48,97.148
2020-06-24,9296.49,234.58,,15.9968,0.18348,1.0012,1.00679,3050.33,9909.17,165.9,97.429
2020-06-25,9249.49,232.5,,15.906,0.18156,1.0008,1.00337,3083.76,10017,165.8,97.433
2020-06-26,9162.21,229.64,,15.7694,0.18249,1.001,1.00397,3009.05,9757.22,166.54,
2020-06-27,9012,220.94,,15.1242,0.17509,1.001,1.00642,,,,
2020-06-28,9116.35,224.93,,15.3782,0.17693,1.0006,1.005,,,,97.536
2020-06-29,9192.56,227.93,,15.4656,0.17726,1.0004,1.00552,3053.24,9874.15,166.63,97.391
2020-06-30,9138.55,225.6,,15.3838,0.17533,1.0001,1.01004,3100.29,10058.77,167.37,97.196
2020-07-01,9232,230.99,,15.8144,0.17647,0.9995,1.01303,3115.86,10154.63,166.62,97.317
2020-07-02,9086.54,226.46,,15.3634,0.17477,0.9999,1.00838,3130.01,10207.63,166.98,
2020-07-03,9058.26,224.87,,15.2863,0.1762,0.9999,1.01583,,,,
2020-07-04,9135.46,229.17,,15.5548,0.17808,0.9997,1.0153,,,,
2020-07-05,9069.41,227.56,,15.4885,0.17695,0.9997,1.01183,,,,96.725
2020-07-06,9344.2,241.6,,16.311,0.18875,0.9996,1.01556,3179.72,10433.65,167.98,96.881
2020-07-07,9257.39,239.39,,16.8048,0.18508,1.0001,1.01176,3145.32,10343.89,169.04,96.428
2020-07-08,9436.06,246.95,,17.2819,0.20551,0.9998,1.01575,3169.94,10492.5,170.09,96.7
2020-07-09,9232.43,241.98,,16.8274,0.20263,1,1.01884,3152.05,10547.75,169.63,96.652
2020-07-10,9288.34,241.26,,17.3123,0.19909,1,1.0194,3185.04,10617.44,169.19,
2020-07-11,9234.03,239.19,,17.6205,0.2011,1,1.01963,,,,
2020-07-12,9302.75,242.79,,18.2994,0.20128,1.0001,1.0199,,,,96.464
2020-07-13,9242.62,239.5,,18.4046,0.19867,1.0007,1.01638,3155.22,10390.84,169.4,96.259
2020-07-14,9255.85,240.44,,18.079,0.19909,1,1.01526,3197.52,10488.58,170.19,96.081
2020-07-15,9197.6,238.61,,17.6351,0.19721,1.001,1.01402,3226.56,10550.49,170.34,96.346
2020-07-16,9133.72,233.57,,17.1647,0.19444,1.0005,1.01551,3215.57,10473.83,168.73,95.942
2020-07-17,9154.32,232.67,,17.0676,0.1944,1.0003,1.01226,3224.73,10503.19,170.12,
2020-07-18,9170.28,235.67,,17.1507,0.1999,0.9999,1.01137,,,,
2020-07-19,9208.99,239.11,,18.0154,0.19956,0.9995,1.00852,,,,95.832
2020-07-20,9160.78,236.01,,17.4645,0.19465,0.9997,1.01143,3251.84,10767.09,170.94,95.117
2020-07-21,9390,245.59,,17.7285,0.19949,0.9994,1.00971,3257.3,10680.36,173,94.988
2020-07-22,9518.16,263.74,,18.09,0.20348,0.9981,1.02389,3276.02,10706.13,175.63,94.692
2020-07-23,9603.27,275.3,,18.75,0.20851,0.9991,1.03274,3235.66,10461.42,177.18,94.435
2020-07-24,9537.8,279.15,,19.1853,0.20392,0.9987,1.03611,3215.63,10363.18,178.7,
2020-07-25,9700.42,305.26,,19.8242,0.21463,0.9989,1.00278,,,,
2020-07-26,9931.54,311,,19.5557,0.21532,0.999,1.0084,,,,93.668
2020-07-27,11029.96,321.93,,19.7474,0.22437,0.9984,1.01224,3239.41,10536.27,182.23,93.696
2020-07-28,10906.27,316.77,,20.1732,0.23029,0.9979,1.01972,3218.44,10402.09,183.75,93.453
2020-07-29,11100.53,317.71,,19.899,0.24327,0.9992,1.0314,3258.44,10542.94,185.13,93.021
2020-07-30,11099.61,334.87,,19.97,0.24408,0.9988,1.03028,3246.22,10587.81,183.76,93.349
